Season,Sector,Category,Crop,QueryType,QueryText,KccAns,StateName,DistrictName,BlockName,CreatedOn
,AGRICULTURE,Others,Others,Weather,asked about weed management in soyabean,"Weed managementSpray the soil on the same day or 2 days after sowing with Alachlor 50% EC @1 liter/acre dissolved in 300 liters of water or mix 1 liter of alachlor 50% EC with 35 - 40 kg Sand and broadcast uniformly, use polythene gloves for hand while mixing and broadcasting of herbicide.The soil should be wet at the time of spraying. IntercultivationIntercultivation of the crop at 25 - 30 days after sowing is necessary.",KARNATAKA,BELGAUM,HUKERI,55:29.7
,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",asked about pest management in  sugarcane,Recommended that   : If water available in root grubs infested areas mix 0.4 ml.Chlorpyriphos 20 EC. /m2 through irrigation water.,KARNATAKA,BELGAUM,RAMDURG,56:39.3
,AGRICULTURE,Others,Others,Weather,Asked about weather report,Mostly cloudy. High 34ï¿½ï¿½C. Winds W at 25 to 40 k,KARNATAKA,BELGAUM,ATHNI,32:15.9
,AGRICULTURE,Others,Others,Weather,Asked about  weather report of  taluk,Mostly cloudy. High 32ï¿½ï¿½C. Winds W at 15 to 30 k,KARNATAKA,BELGAUM,RAYBAG,42:37.7
,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",Asked about Plant Protection in soyabean,Recommended to spray  2.0 ml. Chlorpyriphos - 20 EC. per lit. water.,KARNATAKA,BELGAUM,HUKERI,55:05.3
,AGRICULTURE,Others,Others,Weather,Asked about  weather report of  taluk,Further more details please kindly contact ï¿½ï¿½ï¿½VARUNA MITRAï¿½ï¿½ï¿½  helpline number,KARNATAKA,BELGAUM,HUKERI,15:40.3
,HORTICULTURE,Vegetables,Chillies,Vegetative Propagation and Tissue Culture,Asked about General information,"HORTICULTURAL CROPS:TOMATO, POTATO, BRINJAL, CHILLI, CABBAGE, RADDISH, CARROT, ONION, MANGO, BANNANA, GAUVA, PAPAYA, POMOGRANTE, MOUSAMBI, CASHEWNUT, PINEAPPLE, GARLIC, GINGER, TURMERIC, CARDAMOMJULY",KARNATAKA,BELGAUM,PARASGAD,16:37.7
,AGRICULTURE,Others,Others,Government Schemes,Asked about General information   pm kissan yojana,suggested to contact rsk,KARNATAKA,BELGAUM,ATHNI,18:23.5
,AGRICULTURE,Others,Others,Weather,Asked about weather report  OF athni taluk,Mostly cloudy. High 34ï¿½ï¿½C. Winds W at 25 to 40 km/h.for more information contact VARUNA MITRA WEATHER FORECAST HELPLINE NUMBER    0806773,KARNATAKA,BELGAUM,ATHNI,19:11.7
,HORTICULTURE,Vegetables,Beans ,Seeds and Planting Material,Asked about varieties in BEANS.,"Bush Bean:-Bangalore Local, Contender, Arka Komal (S - 9), Arka Suvidha (I.I.H.R.-909), Arka Anoop, Arka SharthPole Bean : Kentucky Wonder",KARNATAKA,BELGAUM,BYLAHONGAL,26:16.1
,AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,Asked about soyabean variety DSB21,The variety DSb-21 with its rust resistant character yield more indemonstration fields. This has motivated neighboring farmers to cultivate this variety duringKharif . The variety DSb-21 has yielded more (21-26 q/ha) without rust disease management spray measures .,KARNATAKA,BELGAUM,BYLAHONGAL,29:23.4
,AGRICULTURE,Others,Others,Weather,Asked about weather report of chikodi,Partly cloudy. High 32ï¿½ï¿½C. Winds W at 15 to 30 k,KARNATAKA,BELGAUM,CHIKODI,00:15.2
,HORTICULTURE,Vegetables,Chillies,Nutrient Management,asked about flower drop in chilli,suggested to spray borax 3g per 1ltr of water,KARNATAKA,BELGAUM,RAMDURG,00:38.4
,HORTICULTURE,Plantation Crops,Coconut,"	Plant Protection	",Eriophyid mites pest control measures,"Addtition to application of recommended NPK add 1 kg. Gypsum, 50 g. Boran, 5 kg. neem oil cake/palm.",KARNATAKA,BELGAUM,GOKAK,08:04.5
,AGRICULTURE,Others,Others,Weather,Asked about  weather report of  taluk,Partly cloudy. High 33ï¿½ï¿½C. Winds WSW at 15 to 30 k,KARNATAKA,BELGAUM,RAMDURG,13:20.1
,AGRICULTURE,Others,Others,Weather,Asked about weather report of saundatti taluk,"Partly cloudy. High 32ï¿½ï¿½C. Winds WSW at 15 to 30 km/h. . For more details regarding weather, contact varuna mitra 0806773",KARNATAKA,BELGAUM,PARASGAD,18:07.7
,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	","Brown coloured spots surrounded by yellow coloured ring, drying of such leaves.",drunch  0.5 g. Streptomycine - sulphate with 3.0g. Copper oxychloride in a lit. water.,KARNATAKA,BELGAUM,KHANAPUR,18:22.1
,AGRICULTURE,Others,Others,Weather,Asked about weather report of chikodi,Mostly cloudy. High 31ï¿½ï¿½C. Winds W at 15 to 30 k,KARNATAKA,BELGAUM,CHIKODI,30:40.9
,AGRICULTURE,Millets,Maize (Makka),Weed Management,Asked about Weed management in maize,"Recommended that  : 2, 4-D Sodium salt 80% WP 400 gram per acre with 200 litres of water",KARNATAKA,BELGAUM,RAMDURG,34:58.6
,AGRICULTURE,Others,Others,Weather,Asked about weather report of raybag,Mostly cloudy. High 32ï¿½ï¿½C. Winds W at 15 to 30 k,KARNATAKA,BELGAUM,RAYBAG,53:50.0
,AGRICULTURE,Others,Others,Weather,Asked about weather report of khanapur,Thunderstorms. High 29ï¿½ï¿½C. Winds WSW at 15 to 25 km/h. Chance of rain ,KARNATAKA,BELGAUM,KHANAPUR,08:22.7
,HORTICULTURE,Vegetables,Capsicum,"	Plant Protection	",asked about flower drop in capsicum,Recommended to spray planofix 1 ml per 4.5 liter of water. At the time of flowering apply twice,KARNATAKA,BELGAUM,KHANAPUR,09:32.5
,AGRICULTURE,Others,Others,Weather,Asked about weather report  OF raybhagh taluk,Mostly cloudy. High 32ï¿½ï¿½C. Winds W at 15 to 30 km/h.for more information contact VARUNA MITRA WEATHER FORECAST HELPLINE NUMBER    0806773,KARNATAKA,BELGAUM,RAYBAG,18:21.2
,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Asked about Disease management in Onion,Recommended to contact  :2.0 g. Mancozeb 50 WP.in a lit. water. 200 lit. spray solution/acre.,KARNATAKA,BELGAUM,RAMDURG,20:22.3
,AGRICULTURE,Others,Others,Weather,Asked about weather report of taluk  Athani,Cloudy. High 34ï¿½ï¿½C. Winds W at 25 to 40 k,KARNATAKA,BELGAUM,ATHNI,50:39.8
,AGRICULTURE,Others,Others,Weather,Asked about weather report of Chikodi taluk,Mostly cloudy. High 31ï¿½ï¿½C. Winds W at 15 to 30 k,KARNATAKA,BELGAUM,CHIKODI,04:38.3
,AGRICULTURE,Others,Others,Weather,Asked about  weather report of  taluk,Cloudy. High 34ï¿½ï¿½C. Winds W at 25 to 40 k,KARNATAKA,BELGAUM,ATHNI,08:27.5
,AGRICULTURE,Others,Others,Government Schemes,Asked about General information   pmkissan yojana,suggested to contact rsk,KARNATAKA,BELGAUM,HUKERI,04:20.0
,AGRICULTURE,Others,Others,Weather,Asked about weather report  OF hukeri taluk,Mostly cloudy. High 32ï¿½ï¿½C. Winds W at 15 to 30 k,KARNATAKA,BELGAUM,HUKERI,05:48.4
,AGRICULTURE,Others,Others,Weather,Asked about weather report,Mostly cloudy. High 33ï¿½ï¿½C. Winds W at 25 to 40 km/h.WINDW 28 km/h gusts to 39 km/hHUMIDITY52%UV INDEX8 of 10SUN05:5619:05WEATHER ,KARNATAKA,BELGAUM,ATHNI,09:49.8
,AGRICULTURE,Others,Others,Weather,Asked about weather report ATHNI,"Mostly cloudy. High 33ï¿½ï¿½C. Winds W at 25 to 40 km/h.There is no chances of rainfall with 20% precipitation in next 3 days. For more details regarding weather, contact varuna mitra 0806773",KARNATAKA,BELGAUM,ATHNI,16:10.3
,AGRICULTURE,Others,Others,Weather,Asked about weather report,Precipitation is 30%. cloudy weather and there is chances of occurrence of scattered rainfall today. Please contact varuna mitra for further information: 08067735999,KARNATAKA,BELGAUM,ATHNI,43:32.4
,AGRICULTURE,Others,Others,Weather,Asked about weather Report of taluk  Gokak,"Gokak, Karnataka 10 Day Weather15:03 IST15:03 ISTPrintDAYDESCRIPTIONHIGH / LOWPRECIPWINDHUMIDITYTODAY19 JUNMostly Cloudy33ï¿½ï¿½24ï¿½ï¿½20%W 26 km/h58%UV INDEXSUNRISESUNSETMOONRISEMOONSET8 of 1005:5819:0420:5407:31Mostly cloudy. High 33ï¿½ï¿½C. Winds W at 15",KARNATAKA,BELGAUM,GOKAK,03:59.4
,HORTICULTURE,Vegetables,Chillies,Cultural Practices,Asked about cultural practices  in chilli,gated crop:Farm yard manure: 10 tons/acre.Chemical fertilizers (kg/acre): N: P: P: 60: 30: 30Rainfed crop:Farm yard manure: 10 tons/ac.Chemical fertilizers (kg/acre): N: P: K: 40: 20: 20Top dress:Top dress the crop 6 weeks after transplanting.Second top dress to given 10 weeks after transplanting and earth up the crop.,KARNATAKA,BELGAUM,BYLAHONGAL,19:32.6
,HORTICULTURE,Plantation Crops,Arecanut,"	Plant Protection	",Nuts dropping in Arecanut,Recommended to Apply  Boran  and Zinc 50gms/plant,KARNATAKA,BELGAUM,CHIKODI,31:15.5
,AGRICULTURE,Millets,Maize (Makka),Nutrient Management,Asked about Nutrient management in  maize,Recommended to Apply  Urea 25kgs/acre,KARNATAKA,BELGAUM,RAMDURG,24:46.9
,AGRICULTURE,Others,Others,Weather,Asked about weather report of taluk,"There is no chance of  rain today. For accurate weather forecast information, please contact weather helplines. Varunamitra: 08067735999",KARNATAKA,BELGAUM,ATHNI,51:42.2
,AGRICULTURE,Others,Others,Weather,Asked about  weather report of  taluk  raybag,Cloudy weather with a percentage of precipitaion with 50% of rain taday. Further more details please kindly contact ï¿½ï¿½ï¿½VARUNA MITRAï¿½ï¿½ï¿½  helpline number,KARNATAKA,BELGAUM,RAYBAG,52:01.6
,AGRICULTURE,Others,Others,Weather,Asked about weather report,"Mostly cloudy, a thunderstorm in parts of the area",KARNATAKA,BELGAUM,HUKERI,03:28.2
,AGRICULTURE,Others,Others,Weather,Asked about  weather report of  taluk,19 Jun Rainfall(MM) : 0 Temp(Max/Min):31.0 /0.0  Humidity(Max/Min)76.0 /0.0  Wind:1.9,KARNATAKA,BELGAUM,BYLAHONGAL,09:36.7
,AGRICULTURE,Others,Others,Weather,Asked about weather Report of taluk   Athini,19 Jun Rainfall(MM) : 0 Temp(Max/Min):31.0 /0.0  Humidity(Max/Min)76.0 /0.0  Wind:1.9 19 Jun031.0  / 0.076.0  / 0.01.920 Jun6.033.0  / 24.059.0  / 014.021 Jun14.033.0  / 24.061.0  / 011.022 Jun11.034.0  / 23.055.0  / 012.023 Jun11.034.0  / 24.056.0  / 013.024 Jun10.033.0  / 24.057.0  / 016.0,KARNATAKA,BELGAUM,ATHNI,12:20.7
,AGRICULTURE,Others,Others,Weather,Asked about weather Report of taluk   Athini,19 Jun031.0  / 0.076.0  / 0.01.920 Jun6.033.0  / 24.059.0  / 014.021 Jun14.033.0  / 24.061.0  / 011.022 Jun11.034.0  / 23.055.0  / 012.023 Jun11.034.0  / 24.056.0  / 013.024 Jun10.033.0  / 24.057.0  / 016.0,KARNATAKA,BELGAUM,ATHNI,13:31.4
,HORTICULTURE,Vegetables,Ridge Gourd,Cultural Practices,Asked about general information,"Varietal descriptionVarietiesSowing timeSpacing(feet)Seeds (kg/acre)Yield (tons/acre)Pusa Nasdar, Selection 4 - 12,Arka Sujatha,Arka Sumith,Pusa HybridJune-July and January-February 4 x 31.4 - 1.63 - 4",KARNATAKA,BELGAUM,BELGAUM,18:56.5
,AGRICULTURE,Others,Others,Weather,Asked about weather report of taluk,"There is no chance of  rain today. For accurate weather forecast information, please contact weather helplines. Varunamitra: 08067735999",KARNATAKA,BELGAUM,RAYBAG,17:54.4
,AGRICULTURE,Others,Others,Weather,Asked about weather report,"Mostly cloudy, a shower or thunderstorm in spots in the afternoon",KARNATAKA,BELGAUM,ATHNI,19:35.1
,AGRICULTURE,Others,Others,Weather,Asked about  weather report of  taluk  parasgad,19 Jun Rainfall(MM) : 0 Temp(Max/Min):31.0 /0.0  Humidity(Max/Min)76.0 /0.0  Wind:1.9,KARNATAKA,BELGAUM,PARASGAD,38:28.6
,AGRICULTURE,Others,Others,Weather,Asked about weather report of hukeri,Thunderstorms developing in the afternoon. High 31ï¿½ï¿½C. Winds W at 15 to 30 km/h. Chance of rain ,KARNATAKA,BELGAUM,HUKERI,13:35.0
,HORTICULTURE,Vegetables,Chillies,Nutrient Management,Asked about Nutrient management of chilli,suggested to appl 10:26:26 or 19:19:19,KARNATAKA,BELGAUM,BYLAHONGAL,03:50.4
,AGRICULTURE,Others,Others,Weather,Asked about weather report,Scattered thunderstorms. High 32ï¿½ï¿½C. Winds W at 15 to 30 km/h. Chance of rain ,KARNATAKA,BELGAUM,GOKAK,08:26.0
,AGRICULTURE,Others,Others,Government Schemes,Asked about kisan saman yojane,Adviced to contact near RSK,KARNATAKA,BELGAUM,ATHNI,39:49.3
,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	","Circular spots on leaves, coalesce and drying of such leaves.in chilli",Spray 1.0 g. Carbendazim./liter of water,KARNATAKA,BELGAUM,BYLAHONGAL,47:18.2
,AGRICULTURE,Others,Others,Training and Exposure Visits,Asked about General information,"0836 221 4420University of Agricultural Sciences, Dharwad, Phone",KARNATAKA,BELGAUM,BYLAHONGAL,40:54.0
,AGRICULTURE,Others,Others,Weather,Asked about weather report  OF BYLAHONGAL,"Partly cloudy, with a possible thunderstorm. High 30ï¿½ï¿½C. Winds W at 15 to 30 km/h. Chance of rain ",KARNATAKA,BELGAUM,BYLAHONGAL,15:39.3
,AGRICULTURE,Others,Others,Weather,Asked about weather report  OF BYLAHONGAL AND ASKED ABOUT GENRAL INFORMATION on maize fertilizer herbicide management,20% Partly cloudy. High 29ï¿½ï¿½C. Winds W at 15 to 30 km/h.Partly cloudy with thunderstorm precipitation 20% there is NO chances of rainfall today.for more information contact VARUNA MITRA WEATHER FORECAST HELPLINE NUMBER    0806773,KARNATAKA,BELGAUM,BYLAHONGAL,36:16.2
,AGRICULTURE,Others,Others,Weather,Asked about weather report of athni  taluk,"Thunderstorms developing in the afternoon. High 33ï¿½ï¿½C. Winds W at 15 to 30 km/h. Chance of rain 60%.For accurate weather forecast information, please contact weather helplines. Varunamitra: 0806773",KARNATAKA,BELGAUM,ATHNI,22:07.5
,HORTICULTURE,Fruits,Ber,Nutrient Management,asked about nutrient management in apple ber,suggested to spray NAA 1ML IN 10L OF WATER OR VEGETABLE SPECIAL 5G PER 1LTR OF WATER TO INCREASE ITS FRUITSET,KARNATAKA,BELGAUM,ATHNI,36:20.9
,AGRICULTURE,Others,Others,Weather,Asked about weather report in Ramdurg taluk,Thunderstorms developing in the afternoon. High 32ï¿½ï¿½C. Winds W at 15 to 30 km/h. Chance of rain ,KARNATAKA,BELGAUM,RAMDURG,55:45.0
,AGRICULTURE,Others,Others,Weather,asked about control of  root grubs in sugarcane,"Suggested After April - May rain collect the adult beetles during evening hour.Deep repeated ploughing during JuneIncorporate 5 kg. Phorate 10 G/acre to the soil when soil moisture in optimum condition.If planted crop with severe infestation with root grubs, discourage ratooning.If the crop is infested and harvested in the month of September, if water available puddle the soil.If water available in root grubs infested areas mix 0.4 ml.Chlorpyriphos 20 EC. /m2 through irrigation water.",KARNATAKA,BELGAUM,RAMDURG,01:18.4
,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Asked about Plant Protection in SUGARCANE,"After April - May rain collect the adult beetles during evening hour.Deep repeated ploughing during JuneIncorporate 5 kg. Phorate 10 G/acre to the soil when soil moisture in optimum condition.If planted crop with severe infestation with root grubs, discourage ratooning.If the crop is infested and harvested in the month of September, if water available puddle the soil.If water available in root grubs infested areas mix 0.4 ml.Chlorpyriphos 20 EC. /m2 through irrigation water.",KARNATAKA,BELGAUM,RAMDURG,02:07.6
,AGRICULTURE,Others,Others,Weather,Asked about weather report of gokak,Scattered thunderstorms. High 32ï¿½ï¿½C. Winds W at 15 to 30 km/h. Chance of rain ,KARNATAKA,BELGAUM,GOKAK,23:16.9
,AGRICULTURE,Others,Others,Weather,Asked about weather Report of taluk,Scattered thunderstorms. High 33ï¿½ï¿½C. Winds W at 15 to 30 km/h. Chance of rain ,KARNATAKA,BELGAUM,ATHNI,29:42.2
,AGRICULTURE,Others,Others,Weather,Asked about weather report of hukeri  taluk,"Scattered thunderstorms. High 29ï¿½ï¿½C. Winds W at 15 to 30 km/h. Chance of rain 50%.For accurate weather forecast information, please contact weather helplines. Varunamitra: 0806773",KARNATAKA,BELGAUM,HUKERI,25:40.4
,AGRICULTURE,Millets,Maize (Makka),Weed Management,Asked about Weed management in maize.,Spray the soil within 3 days after sowing with 1.2 kg Atrazine 50% Wp.or 1 liter Pendimithalin 35% E.C. or 170 ml.Oxyfluorfen 23.5% E.C/ acre dissolved in 300 liters of water.,KARNATAKA,BELGAUM,RAMDURG,52:07.4
,AGRICULTURE,Others,Others,Weather,Asked about weather Report of taluk  Parasgad,20 Jun029.0  / 22.575.0  / 82.01.921 Jun5.034.0  / 24.057.0  / 011.022 Jun14.034.0  / 24.054.0  / 010.023 Jun14.035.0  / 24.053.0  / 011.024 Jun5.035.0  / 24.054.0  / 013.025 Jun19.034.0  / 24.057.0  / 015.0,KARNATAKA,BELGAUM,PARASGAD,16:54.6
,AGRICULTURE,Others,Others,Weather,Asked about  weather report athni,20 Jun Rainfall(MM) : 0 Temp(Max/Min):29.0 /22.5  Humidity(Max/Min)75.0 /82.0  Wind:1.9,KARNATAKA,BELGAUM,ATHNI,46:48.5
,AGRICULTURE,Others,Others,Weather,Asked about weather Report of taluk   Raybagh,20 Jun029.0  / 22.575.0  / 82.01.921 Jun5.034.0  / 24.057.0  / 011.022 Jun14.034.0  / 24.054.0  / 010.023 Jun14.035.0  / 24.053.0  / 011.024 Jun5.035.0  / 24.054.0  / 013.025 Jun19.034.0  / 24.057.0  / 015.0,KARNATAKA,BELGAUM,RAYBAG,12:55.1
,AGRICULTURE,Others,Others,Weather,Asked about weather report helpline,For more information contact VARUNA MITRA WEATHER FORECAST HELPLINE NUMBER    08067735999,KARNATAKA,BELGAUM,BELGAUM,41:17.3
,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,Asked about Nutrient management in sugar,10:26:26 fert 60 per acre,KARNATAKA,BELGAUM,PARASGAD,35:38.4
,AGRICULTURE,Others,Others,Government Schemes,Asked about General information,18004253553,KARNATAKA,BELGAUM,BELGAUM,24:25.3
,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",Asked about Plant Protection in brinjal,Chlorotholonil 4ml per 20 lit of water,KARNATAKA,BELGAUM,CHIKODI,25:47.7
,AGRICULTURE,Others,Others,Weather,Asked about weather report,PrintDAYDESCRIPTIONHIGH / LOWPRECIPWINDHUMIDITYTONIGHT20 JUNT-Storms Early--25ï¿½ï¿½60%W 16 km/h67%UV INDEXSUNRISESUNSETMOONRISEMOONSET0 of 1005:4719:0021:3508:11Thunderstorms early. Low 25ï¿½ï¿½C. Winds W at 10 to 15 km/h. Chance of r,KARNATAKA,BELGAUM,ATHNI,52:43.0
,AGRICULTURE,Others,Others,Weather,Asked about weather report,Partly cloudy with thunderstorm precipitation 10% there is NO chances of rainfall today. For more information contact VARUNA MITRA WEATHER FORECAST HELPLINE NUMBER    08067735999,KARNATAKA,BELGAUM,HUKERI,52:50.3
,AGRICULTURE,Others,Others,Weather,Asked about weather report,Precipitation is 50%. cloudy weather and there is chances of occurrence of scattered rainfall today. Please contact varuna mitra for further information: 08067735999,KARNATAKA,BELGAUM,ATHNI,26:55.4
,AGRICULTURE,Others,Others,Weather,Asked about weather report,Partly cloudy weather and no chance of rain today.For accurate weather information please contact ï¿½ï¿½ï¿½VARUNA MITRAï¿½ï¿½ï¿½ NEW  helpline number  ,KARNATAKA,BELGAUM,RAMDURG,29:30.7
,AGRICULTURE,Others,Others,Weather,Asked about weather report,"Chikodi, Karnataka 10 Day Weather19:44 IST19:44 ISTPrintDAYDESCRIPTIONHIGH / LOWPRECIPWINDHUMIDITYTONIGHT20 JUNMostly Cloudy--23ï¿½ï¿½20%W 15 km/h84%FRI21 JUNPM T-Storms31ï¿½ï¿½23ï¿½ï¿½50%W 21 km/h67%SAT22 JUNPM T-Storms32ï¿½ï¿½23ï¿½ï¿½80%WNW 19 km/h69%SUN23 JUNT-Storms29ï¿½ï¿½22ï¿½ï¿½80%WNW 17 km/h77%MON24 JUNRain30ï¿½ï¿½22ï¿½ï¿½60%W 17 km/h77%TUE25 JUNRain30ï¿½ï¿½23ï¿½ï¿½70%WSW 20 km/h73%WED26 JUNScattered T-Storms29ï¿½ï¿½23ï¿½ï¿½60%WSW 24 km/h76%THU27 JUNScattered T-Storms29ï¿½ï¿½22ï¿½ï¿½50%WSW 27 km/h77%FRI28 JUNScattered T-Storms28ï¿½ï¿½22ï¿½ï¿½4",KARNATAKA,BELGAUM,CHIKODI,50:59.6
,AGRICULTURE,Others,Others,Weather,Asked about weather report of Ramdurg.,Precipitation is 20%  cloudy weather and there is NO  chance of occurrence of  rainfall today. Please contact varuna mitra for further information: 08067735999,KARNATAKA,BELGAUM,RAMDURG,53:53.6
,HORTICULTURE,Fruits,Guava,Government Schemes,Asked about General information  of Government schemes,Recommended to contact  AHO office,KARNATAKA,BELGAUM,RAYBAG,28:14.9
,AGRICULTURE,Others,Others,Weather,"Asked about weather Report of taluk   Belgaum, Karnataka 10 Day Weather","Precipitation 80%,with thunderstorm and There is a chances of rain fall .for more information of weather forecast please contact Varuna Mitra - 08067735999",KARNATAKA,BELGAUM,BELGAUM,01:16.7
,AGRICULTURE,Others,Others,Weather,Asked about  weather report,Thunderstorms. High 31ï¿½ï¿½C. Winds W at 15 to 25 km/h. Chance of rain ,KARNATAKA,BELGAUM,HUKERI,55:50.2
